sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,conceptId,comment
XaJig,Meat mix RAST test,0,,0.0,UNCHECKED,37399595,
XaJih,Papaya RAST test,0,,0.0,UNCHECKED,37399277,
XaJii,Poppy seed RAST test,0,,0.0,UNCHECKED,37393492,
XaJij,Rat mix RAST test,0,,0.0,UNCHECKED,37397973,
XaJik,Rye grass RAST test,0,,0.0,UNCHECKED,37393493,
XaJim,Sweet vernal grass RAST test,0,,0.0,UNCHECKED,37398572,
XaJin,Thyme RAST test,0,,0.0,UNCHECKED,37397974,
XaJio,Turkey meat RAST test,0,,0.0,UNCHECKED,37393494,
XaJip,Cefaclor RAST test,0,,0.0,UNCHECKED,37393495,
XaJlC,Tetanus toxoid RAST test,0,,0.0,UNCHECKED,37393380,
XaJlD,Alkalase RAST test,0,,0.0,UNCHECKED,37393294,
XaJlE,Spruce pollen RAST test,0,,0.0,UNCHECKED,37393295,
XaJlF,Saffron RAST test,0,,0.0,UNCHECKED,37393297,
XaJlG,Green peppercorn RAST test,0,,0.0,UNCHECKED,37393298,
XaJlH,Inhaled allergen mix RAST test,0,,0.0,UNCHECKED,37393299,
XaJlc,Millers mix (PAX4) RAST test,0,,0.0,UNCHECKED,37397791,
XaJsh,Squid RAST test,0,,0.0,UNCHECKED,37393574,
XaJsi,Rodent mix RAST test,0,,0.0,UNCHECKED,37393737,
XaJsj,Grapefruit RAST test,0,,0.0,UNCHECKED,37399290,
XaKbK,Mixed nut (fx1) RAST test,0,,0.0,UNCHECKED,37399307,
XaKbL,Mixed nut (fx22) RAST test,0,,0.0,UNCHECKED,37393699,
XaO8L,Common ragweed RAST test,0,,0.0,UNCHECKED,37398280,
XaO8M,Brussel sprout RAST test,0,,0.0,UNCHECKED,37399660,
XaO8N,Cauliflower RAST test,0,,0.0,UNCHECKED,37398281,
XaPwq,Anisakis RAST test,0,,0.0,UNCHECKED,37398436,
XaQ7Y,Cochineal extract RAST test,0,,0.0,UNCHECKED,37392470,
XaY2f,Marjoram RAST test,0,,0.0,UNCHECKED,37392606,
XaYky,Tilapia RAST test,0,,0.0,UNCHECKED,37392441,
XaYyV,Sardine RAST test,0,,0.0,UNCHECKED,37399059,
XaZen,Fig RAST test,0,,0.0,UNCHECKED,37392442,
XaZfI,Vegetables mix RAST test,0,,0.0,UNCHECKED,37392445,
XaZfK,Asparagus RAST test,0,,0.0,UNCHECKED,37392446,
XaZfQ,Dust mix RAST test,0,,0.0,UNCHECKED,37398294,
XaZhW,Pityrosporum orbiculare RAST test,0,,0.0,UNCHECKED,37399127,
XaZuu,Hake RAST test,0,,0.0,UNCHECKED,37392143,
XaILV,Cytomegalovirus nucleic acid detection,0,,0.0,UNCHECKED,37394340,
Xab7Z,Cytomegalovirus nucleic acid detection assay,0,,0.0,UNCHECKED,37394340,
Xabok,Cytomegalovirus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392787,
Xabom,Cytomegalovirus replication ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392786,
XaILU,Chlamydia trachomatis nucleic acid detection,0,,0.0,UNCHECKED,37398317,
XaY7L,Chlamydia trachomatis (lymphogranuloma venereum serovar) deoxyribonucleic acid detection,0,,0.0,UNCHECKED,37392140,
Xab7Y,Chlamydia trachomatis nucleic acid detection assay,0,,0.0,UNCHECKED,37398317,
XaILT,Borrelia burgdorferi nucleic acid detection,0,,0.0,UNCHECKED,37399066,
Xab71,Borrelia burgdorferi nucleic acid detection assay,0,,0.0,UNCHECKED,37399066,
XaILW,Dengue nucleic acid detection,0,,0.0,UNCHECKED,37394341,
Xab7c,Dengue nucleic acid detection assay,0,,0.0,UNCHECKED,37394341,
Xabon,Dengue virus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392783,
XaILX,Hantavirus nucleic acid detection,0,,0.0,UNCHECKED,37394428,
Xab7n,Hantavirus nucleic acid detection assay,0,,0.0,UNCHECKED,37394428,
Xabox,Hantavirus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392781,
XaILY,Hepatitis C nucleic acid detection,0,,0.0,UNCHECKED,37394342,
Xab7q,Hepatitis C nucleic acid detection assay,0,,0.0,UNCHECKED,37394342,
XaILZ,Herpes simplex nucleic acid detection,0,,0.0,UNCHECKED,37398803,
Xab7K,Herpes simplex nucleic acid detection assay,0,,0.0,UNCHECKED,37398803,
XabpB,Herpes simplex deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392777,
XaILa,HIV 1 nucleic acid detection,0,,0.0,UNCHECKED,37392770,
Xab7y,HIV 1 nucleic acid detection assay,0,,0.0,UNCHECKED,37392770,
XabpK,HIV 1 provirus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392771,
XabpM,HIV 1 ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392770,
XaILb,HTLV 1 nucleic acid detection,0,,0.0,UNCHECKED,37392769,
Xab7z,HTLV 1 nucleic acid detection assay,0,,0.0,UNCHECKED,37392769,
XabpO,HTLV 1 provirus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37399175,
XabpP,HTLV 1 ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392769,
XaILc,Meningococcal nucleic acid detection,0,,0.0,UNCHECKED,37398318,
Xab8B,Meningococcal nucleic acid detection assay,0,,0.0,UNCHECKED,37398318,
XaILd,Neisseria gonorrhoeae nucleic acid detection,0,,0.0,UNCHECKED,37398319,
Xab8G,Neisseria gonorrhoeae nucleic acid detection assay,0,,0.0,UNCHECKED,37398319,
XaILe,Parvovirus B19 nucleic acid detection,0,,0.0,UNCHECKED,37394258,
Xab7J,Parvovirus B19 nucleic acid detection assay,0,,0.0,UNCHECKED,37394258,
Xabpl,Parvovirus B19 deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392753,
XaILf,Toxoplasma nucleic acid detection,0,,0.0,UNCHECKED,37398320,
Xab9C,Toxoplasma nucleic acid detection assay,0,,0.0,UNCHECKED,37398320,
XaIM4,Enterovirus DNA detection,0,,0.0,UNCHECKED,37394213,
XaIMB,HTLV 2 nucleic acid detection,0,,0.0,UNCHECKED,37392767,
Xab80,HTLV 2 nucleic acid detection assay,0,,0.0,UNCHECKED,37392767,
XabpQ,HTLV 2 provirus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392768,
XabpR,HTLV 2 ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392767,
XaIrO,Varicella zoster nucleic acid detection,0,,0.0,UNCHECKED,37394420,
Xab7M,Varicella zoster nucleic acid detection assay,0,,0.0,UNCHECKED,37394420,
Xabpz,Varicella zoster deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392744,
XaIrP,Hepatitis B nucleic acid detection,0,,0.0,UNCHECKED,37398813,
Xab7p,Hepatitis B nucleic acid detection assay,0,,0.0,UNCHECKED,37398813,
Xabp7,Hepatitis B deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392779,
XaIrQ,Aspergillus nucleic acid detection,0,,0.0,UNCHECKED,37398426,
Xab7N,Aspergillus nucleic acid detection assay,0,,0.0,UNCHECKED,37398426,
XaIyW,Hepatitis D nucleic acid detection,0,,0.0,UNCHECKED,37398428,
Xab7r,Hepatitis D nucleic acid detection assay,0,,0.0,UNCHECKED,37398428,
XaJAk,Chlamydia deoxyribonucleic acid detection,0,,0.0,UNCHECKED,37392328,
XaJLY,Enterovirus ribonucleic acid detection,0,,0.0,UNCHECKED,37392548,
XaKFf,Adenovirus nucleic acid detection,0,,0.0,UNCHECKED,37394407,
Xab7Q,Adenovirus nucleic acid detection assay,0,,0.0,UNCHECKED,37394407,
XaboW,Adenovirus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392950,
XaLT3,Arbovirus nucleic acid detection,0,,0.0,UNCHECKED,37394266,
Xab6z,Arbovirus nucleic acid detection assay,0,,0.0,UNCHECKED,37394266,
XaboX,Arbovirus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392949,
XaLT4,Astrovirus nucleic acid detection,0,,0.0,UNCHECKED,37398796,
Xab70,Astrovirus nucleic acid detection assay,0,,0.0,UNCHECKED,37398796,
XaboY,Astrovirus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37398566,
XaLT5,Avian influenza virus nucleic acid detection,0,,0.0,UNCHECKED,37394408,
Xab7R,Avian influenza virus nucleic acid detection assay,0,,0.0,UNCHECKED,37394408,
Xabob,Avian influenza virus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392948,
XaLT6,BK virus nucleic acid detectn,0,,0.0,UNCHECKED,37394267,
Xab72,BK virus nucleic acid detection assay,0,,0.0,UNCHECKED,37394267,
Xabod,BK polyomavirus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392789,
XaLTE,Coronavirus nucleic acid detection,0,,0.0,UNCHECKED,37394268,
Xab7a,Coronavirus nucleic acid detection assay,0,,0.0,UNCHECKED,37394268,
Xaboe,Coronavirus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392788,
XaLTF,Coxiella burnetii (Q fever) nucleic acid detection,0,,0.0,UNCHECKED,37392313,
Xab7S,Coxiella burnetii (Q fever) nucleic acid detection assay,0,,0.0,UNCHECKED,37392313,
XaLTJ,Epstein-Barr virus nucleic acid detection,0,,0.0,UNCHECKED,37394269,
Xab7d,Epstein-Barr virus nucleic acid detection assay,0,,0.0,UNCHECKED,37394269,
Xabop,Epstein-Barr virus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37399176,
XaLTK,Hepatitis E nucleic acid detection,0,,0.0,UNCHECKED,37399700,
Xab7s,Hepatitis E nucleic acid detection assay,0,,0.0,UNCHECKED,37399700,
Xabp8,Hepatitis E ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392778,
XaLTL,Human metapneumovirus nucleic acid detection,0,,0.0,UNCHECKED,37394270,
Xab83,Human metapneumovirus nucleic acid detection assay,0,,0.0,UNCHECKED,37394270,
XabpW,Human metapneumovirus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392764,
XaLTM,Human papilloma virus nucleic acid detection,0,,0.0,UNCHECKED,37394271,
Xab7T,Human papilloma virus nucleic acid detection assay,0,,0.0,UNCHECKED,37394271,
XabpX,Human papilloma virus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392763,
XaLTN,JC virus nucleic acid detection,0,,0.0,UNCHECKED,37398737,
Xab87,JC virus nucleic acid detection assay,0,,0.0,UNCHECKED,37398737,
Xabpa,JC virus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37399174,
XaLTO,Measles virus nucleic acid detection,0,,0.0,UNCHECKED,37394272,
Xab89,Measles virus nucleic acid detection assay,0,,0.0,UNCHECKED,37394272,
Xabpb,Measles virus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392760,
XaLTQ,Molluscum contagiosum nucleic acid detection,0,,0.0,UNCHECKED,37394320,
Xab7U,Molluscum contagiosum nucleic acid detection assay,0,,0.0,UNCHECKED,37394320,
Xabpc,Molluscum contagiosum virus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392759,
XaLTS,Mumps virus nucleic acid detection,0,,0.0,UNCHECKED,37394321,
Xab8C,Mumps virus nucleic acid detection assay,0,,0.0,UNCHECKED,37394321,
Xabpd,Mumps virus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392758,
XaLTT,Mycoplasma nucleic acid detection,0,,0.0,UNCHECKED,37392314,
Xab8F,Mycoplasma nucleic acid detection assay,0,,0.0,UNCHECKED,37392314,
XaLTU,Nipah virus nucleic acid detection,0,,0.0,UNCHECKED,37398814,
Xab8H,Nipah virus nucleic acid detection assay,0,,0.0,UNCHECKED,37398814,
Xabpe,Nipah virus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37399173,
XaLTV,Norovirus nucleic acid detection,0,,0.0,UNCHECKED,37394273,
Xab8K,Norovirus nucleic acid detection assay,0,,0.0,UNCHECKED,37394273,
Xabpf,Norovirus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37398545,
XaLTW,Poxvirus nucleic acid detection,0,,0.0,UNCHECKED,37394274,
Xab95,Poxvirus nucleic acid detection assay,0,,0.0,UNCHECKED,37394274,
Xabpp,Poxvirus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392750,
XaLTX,Rabies virus nucleic acid detection,0,,0.0,UNCHECKED,37399699,
Xab96,Rabies virus nucleic acid detection assay,0,,0.0,UNCHECKED,37399699,
Xabpq,Rabies virus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37399172,
XaLTY,Rhinovirus nucleic acid detection,0,,0.0,UNCHECKED,37394409,
Xab97,Rhinovirus nucleic acid detection assay,0,,0.0,UNCHECKED,37394409,
Xabps,Rhinovirus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392749,
XaLTZ,Rotavirus nucleic acid detection,0,,0.0,UNCHECKED,37394275,
Xab98,Rotavirus nucleic acid detection assay,0,,0.0,UNCHECKED,37394275,
Xabpt,Rotavirus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37398543,
XaLTa,RSV nucleic acid detection,0,,0.0,UNCHECKED,37394322,
Xab99,Respiratory syncytial virus nucleic acid detection assay,0,,0.0,UNCHECKED,37394322,
Xabpu,Respiratory syncytial virus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392748,
XaLTb,Sapovirus nucleic acid detection,0,,0.0,UNCHECKED,37398797,
Xab9A,Sapovirus nucleic acid detection assay,0,,0.0,UNCHECKED,37398797,
Xabpx,Sapovirus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392746,
XaLTc,Rubella virus nucleic acid detection,0,,0.0,UNCHECKED,37394419,
Xab7V,Rubella virus nucleic acid detection assay,0,,0.0,UNCHECKED,37394419,
Xabpv,Rubella virus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392747,
XaLTd,SARS virus nucleic acid detection,0,,0.0,UNCHECKED,37394276,
Xab9B,Severe acute respiratory syndrome virus nucleic acid detection assay,0,,0.0,UNCHECKED,37394276,
Xabpy,Severe acute respiratory syndrome virus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392745,
XaLTe,West Nile fever virus nucleic acid detection,0,,0.0,UNCHECKED,37394292,
Xab7W,West Nile fever virus nucleic acid detection assay,0,,0.0,UNCHECKED,37394292,
Xabq0,West Nile fever virus ribonucleic acid detection assay,0,,0.0,UNCHECKED,37398542,
XaMAw,Mycobacteria nucleic acid detection,0,,0.0,UNCHECKED,37392256,
Xab8D,Mycobacteria nucleic acid detection assay,0,,0.0,UNCHECKED,37392256,
XaMAx,Tropheryma whipplei nucleic acid detection,0,,0.0,UNCHECKED,37392257,
Xab7X,Tropheryma whipplei nucleic acid detection assay,0,,0.0,UNCHECKED,37392257,
XaMAy,Human T-lymphotropic virus nucleic acid detection,0,,0.0,UNCHECKED,37392765,
Xab81,HTLV nucleic acid detection assay,0,,0.0,UNCHECKED,37392765,
XabpS,HTLV provirus deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392766,
XabpU,HTLV ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392765,
XaMAz,Haemorrhagic fever nucleic acid detection,0,,0.0,UNCHECKED,37394284,
Xab7m,Haemorrhagic fever nucleic acid detection assay,0,,0.0,UNCHECKED,37394284,
Xabos,Haemorrhagic fever ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392782,
XaMB0,Human herpes virus 6 nucleic acid detection,0,,0.0,UNCHECKED,37398725,
Xab7t,Human herpes virus 6 nucleic acid detection assay,0,,0.0,UNCHECKED,37398725,
XabpF,Human herpesvirus 6 deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392774,
XaMB2,Human herpes virus 7 nucleic acid detection,0,,0.0,UNCHECKED,37394285,
Xab7u,Human herpes virus 7 nucleic acid detection assay,0,,0.0,UNCHECKED,37394285,
XabpG,Human herpesvirus 7 deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392773,
XaMB3,Human herpes virus 8 nucleic acid detection,0,,0.0,UNCHECKED,37394286,
Xab7x,Human herpes virus 8 nucleic acid detection assay,0,,0.0,UNCHECKED,37394286,
XabpH,Human herpesvirus 8 deoxyribonucleic acid detection assay,0,,0.0,UNCHECKED,37392772,
XaMB5,Norovirus (small round-structured viruses) nucleic acid detection,0,,0.0,UNCHECKED,37394273,
XaMB6,Parainfluenza type 1 nucleic acid detection,0,,0.0,UNCHECKED,37398726,
Xab8L,Parainfluenza type 1 nucleic acid detection assay,0,,0.0,UNCHECKED,37398726,
Xabpg,Parainfluenza virus type 1 ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392757,
XaMB7,Parainfluenza type 2 nucleic acid detection,0,,0.0,UNCHECKED,37394287,
Xab8w,Parainfluenza type 2 nucleic acid detection assay,0,,0.0,UNCHECKED,37394287,
Xabph,Parainfluenza virus type 2 ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392756,
XaMB8,Parainfluenza type 3 nucleic acid detection,0,,0.0,UNCHECKED,37394288,
Xab8y,Parainfluenza type 3 nucleic acid detection assay,0,,0.0,UNCHECKED,37394288,
Xabpi,Parainfluenza virus type 3 ribonucleic acid detection assay,0,,0.0,UNCHECKED,37392755,
XaILx,Hepatitis B e antigen level,0,,0.0,UNCHECKED,37398481,
XaILw,Hepatitis C antigen level,0,,0.0,UNCHECKED,37392222,
XaILu,Influenza A antigen level,0,,0.0,UNCHECKED,37392223,
XaILv,Influenza B antigen level,0,,0.0,UNCHECKED,37392224,
XaIM7,Measles antigen level,0,,0.0,UNCHECKED,37392225,
XaIa7,Adenovirus antigen level,0,,0.0,UNCHECKED,37392521,
XSEzv,Helicobacter pylori antigen test,0,,0.0,UNCHECKED,37398517,
XaY7c,Clostridium difficile antigen detection,0,,0.0,UNCHECKED,37398815,
XaYLb,Aspergillus galactomannan antigen detection,0,,0.0,UNCHECKED,37392299,
XaIYy,Pepper RAST test,0,,0.0,UNCHECKED,37392522,
XaIYz,Tuna fish RAST test,0,,0.0,UNCHECKED,37399138,
XaIZ0,Hazelnut RAST test,0,,0.0,UNCHECKED,37392523,
XaIZ1,Dermatophagoides farinae RAST test,0,,0.0,UNCHECKED,37392524,
XaIaH,Cheddar cheese RAST test,0,,0.0,UNCHECKED,37392525,
XaIZ2,Coconut RAST test,0,,0.0,UNCHECKED,37392526,
XaIZ3,Crab RAST test,0,,0.0,UNCHECKED,37392527,
XaIZ4,Chicken RAST test,0,,0.0,UNCHECKED,37399139,
XaIZ5,Lentil RAST test,0,,0.0,UNCHECKED,37392528,
XaIZ6,Lobster RAST test,0,,0.0,UNCHECKED,37392688,
XaIZQ,Cagebirds RAST test,0,,0.0,UNCHECKED,37392689,
XaIZR,Cat epithelium RAST test,0,,0.0,UNCHECKED,37394129,
XaIb8,Penicillin V RAST test,0,,0.0,UNCHECKED,37392690,
XaIc9,Cow's milk RAST test,0,,0.0,UNCHECKED,37398537,
XaIZW,Egg white RAST test,0,,0.0,UNCHECKED,37392691,
XaIaG,Egg yolk RAST test,0,,0.0,UNCHECKED,37392692,
XaIZZ,Formaldehyde RAST test,0,,0.0,UNCHECKED,37392693,
XaIcA,General foods mix RAST test,0,,0.0,UNCHECKED,37398538,
XaIcJ,Rat epithelium RAST test,0,,0.0,UNCHECKED,37399164,
XaIaF,Isocyanate HD1 RAST test,0,,0.0,UNCHECKED,37392694,
XaIZe,Isocyanate M. RAST test,0,,0.0,UNCHECKED,37392695,
XaIZf,Ispaghula RAST test,0,,0.0,UNCHECKED,37392696,
XaIaE,Isocyanate TD1 RAST test,0,,0.0,UNCHECKED,37398539,
XaIZg,Mixed moulds RAST test,0,,0.0,UNCHECKED,37392697,
XaIZh,Mouse mix RAST test,0,,0.0,UNCHECKED,37392698,
XaIZj,Phthalic anhydride RAST test,0,,0.0,UNCHECKED,37392699,
XaIdB,Seafood mix RAST test,0,,0.0,UNCHECKED,37392700,
XaIdC,White fish RAST test,0,,0.0,UNCHECKED,37392701,
XaIaV,Apricot RAST test,0,,0.0,UNCHECKED,37392702,
XaIb9,Duck feather RAST test,0,,0.0,UNCHECKED,37399165,
XaIaW,Malt RAST test,0,,0.0,UNCHECKED,37392703,
XaIaX,Mouse urine RAST test,0,,0.0,UNCHECKED,37392704,
XaIcI,Mustard RAST test,0,,0.0,UNCHECKED,37392705,
XaIb2,Paprika RAST test,0,,0.0,UNCHECKED,37392706,
XaIbA,Pigeon faeces RAST test,0,,0.0,UNCHECKED,37392707,
XaIb3,Pork RAST test,0,,0.0,UNCHECKED,37399166,
XaIcK,Rape RAST test,0,,0.0,UNCHECKED,37392708,
XaIaY,Rice RAST test,0,,0.0,UNCHECKED,37392709,
XaIdK,Chicken feathers RAST test,0,,0.0,UNCHECKED,37392710,
XaIab,Cotton fibres RAST test,0,,0.0,UNCHECKED,37392711,
XaIb4,Avocado RAST test,0,,0.0,UNCHECKED,37392712,
XaIac,Mango RAST test,0,,0.0,UNCHECKED,37392713,
XaIb5,Raspberry RAST test,0,,0.0,UNCHECKED,37399167,
XaIbB,Penicillin G RAST test,0,,0.0,UNCHECKED,37392714,
XaIb6,Mouse epithelium RAST test,0,,0.0,UNCHECKED,37392715,
XaIad,Rat urine RAST test,0,,0.0,UNCHECKED,37392716,
XaIs1,Blue mussel RAST test,0,,0.0,UNCHECKED,37392861,
XaIo8,Buckwheat RAST test,0,,0.0,UNCHECKED,37398552,
XaIo9,Cockroach RAST test,0,,0.0,UNCHECKED,37392862,
XaIsp,Broccoli RAST test,0,,0.0,UNCHECKED,37397880,
XaIoA,Alternaria alternata RAST test,0,,0.0,UNCHECKED,37392863,
XaIoG,Cow dander RAST test,0,,0.0,UNCHECKED,37392864,
XaIoH,Helminthosporium halodes RAST test,0,,0.0,UNCHECKED,37398553,
XaIoJ,Sycamore (London Plane) RAST test,0,,0.0,UNCHECKED,37399189,
XaIsq,Gluten RAST test,0,,0.0,UNCHECKED,37399610,
XaJFc,Lemon RAST test,0,,0.0,UNCHECKED,37392903,
XaJGF,Lime RAST test,0,,0.0,UNCHECKED,37399142,
XaJL1,Animal dander mix RAST test,0,,0.0,UNCHECKED,37393166,
XaJmh,Silk RAST test,0,,0.0,UNCHECKED,37393055,
XaK7E,Basil RAST test,0,,0.0,UNCHECKED,37393566,
XaKBQ,Alpha-amylase RAST test,0,,0.0,UNCHECKED,37393714,
XaEWg,Autoantibody level,0,,0.0,UNCHECKED,37392717,
XaIbz,Cytoplasmic ANCA Screen,0,,0.0,UNCHECKED,37392718,
XaIe5,Serum glomerular basement membrane antibody level,0,,0.0,UNCHECKED,37392719,
XaIZI,Serum anti nuclear antibody level,0,,0.0,UNCHECKED,37399168,
XaIZK,Serum Purkinje cell cytoplasm antibody level,0,,0.0,UNCHECKED,37392720,
XaIah,Serum anti-skeletal muscle antibody level,0,,0.0,UNCHECKED,37392721,
XaIZl,Serum Ro 02-0683 number,0,,0.0,UNCHECKED,37392722,
XaIch,Endomysial antibody IgA level,0,,0.0,UNCHECKED,37392723,
XaIdO,Glutamic acid decarboxylase antibody level,0,,0.0,UNCHECKED,37392724,
Xad5v,Serum glutamic acid decarboxylase antibody concentration,0,,0.0,UNCHECKED,37392975,
XaIci,Anti-gliadin IgA level,0,,0.0,UNCHECKED,37399190,
XaIdj,Anti-gliadin IgG level,0,,0.0,UNCHECKED,37392872,
XaDt5,Anti-cardiolipin antibody level,0,,0.0,UNCHECKED,37392873,
XaIe2,Perinuclear neutrophil cytoplasmic antibody level,0,,0.0,UNCHECKED,37398555,
XSF2p,Gliadin antibody measurement,0,,0.0,UNCHECKED,37392874,
XaIez,Paraneoplastic antibody level,0,,0.0,UNCHECKED,37392865,
XaIf0,Ri antibody level,0,,0.0,UNCHECKED,37392866,
XaIf7,Pituitary gland antibody level,0,,0.0,UNCHECKED,37399682,
XaImY,Yo antibody level,0,,0.0,UNCHECKED,37392867,
XaIyQ,Pyruvate dehydrogenase antibody level,0,,0.0,UNCHECKED,37398174,
XaC2t,Extractable nuclear antigen antibody level,0,,0.0,UNCHECKED,37392868,
XaInT,Endomysial antibody IgG level,0,,0.0,UNCHECKED,37392869,
XaInU,Anti-nuclear IgM antibody level,0,,0.0,UNCHECKED,37392870,
XaInV,Anti-nuclear IgG antibody level,0,,0.0,UNCHECKED,37398554,
XaIoI,Keratin antibody level,0,,0.0,UNCHECKED,37392871,
XaIoT,Thyroid stimulating antibody level,0,,0.0,UNCHECKED,37394216,
XabCz,Serum thyroid stimulating antibody concentration,0,,0.0,UNCHECKED,37392465,
XaImZ,Histone antibody level,0,,0.0,UNCHECKED,37393021,
XaIzG,Anti-neutrophil cytoplasmic antibody screen,0,,0.0,UNCHECKED,37398398,
XaJ3f,Skin desmosome antibody level,0,,0.0,UNCHECKED,37392329,
XaJAV,Perinuclear ANCA screen,0,,0.0,UNCHECKED,37392330,
XaJAW,Cytoplasmic anti-neutrophil cytoplasmic antibody level,0,,0.0,UNCHECKED,37392331,
XaJD7,Adrenal cortex antibody level,0,,0.0,UNCHECKED,37392332,
XaJGa,U-snRNP Antibody level,0,,0.0,UNCHECKED,37394153,
XaJGc,Anti-cyclic citrullinated peptide antibody level,0,,0.0,UNCHECKED,37392549,
XaJJI,Liver autoantibody level,0,,0.0,UNCHECKED,37392550,
XaJmf,Pemphigus antibody level,0,,0.0,UNCHECKED,37397975,
XaJmg,Pemphigoid antibody level,0,,0.0,UNCHECKED,37393496,
XaJph,IgG autoantibody level,0,,0.0,UNCHECKED,37393497,
XaJpg,IgM autoantibody level,0,,0.0,UNCHECKED,37397976,
XaK9R,Antinuclear factor IgA level,0,,0.0,UNCHECKED,37393765,
XaK9T,Anti smooth muscle antibody IgG level,0,,0.0,UNCHECKED,37393719,
XaK9U,Anti smooth muscle antibody IgM level,0,,0.0,UNCHECKED,37393585,
XaK9V,Anti smooth muscle antibody IgA level,0,,0.0,UNCHECKED,37393588,
XaK9W,Anti mitochondrial IgG antibody level,0,,0.0,UNCHECKED,37399309,
XaK9X,Anti mitochondrial IgM antibody level,0,,0.0,UNCHECKED,37393762,
XaK9Y,Anti mitochondrial IgA antibody level,0,,0.0,UNCHECKED,37393720,
XaK9n,Anti neutrophil antibody level,0,,0.0,UNCHECKED,37393708,
XaKBR,Anti BPI antibody level,0,,0.0,UNCHECKED,37393575,
XaKCN,Anti cathepsin G antibody level,0,,0.0,UNCHECKED,37393761,
XaKCO,Anti elastase antibody level,0,,0.0,UNCHECKED,37393764,
XaKCP,Anti enterocyte antibody level,0,,0.0,UNCHECKED,37393589,
XaKCQ,Anti globoside antibody level,0,,0.0,UNCHECKED,37398638,
XaKCR,Anti lactoferrin antibody level,0,,0.0,UNCHECKED,37393715,
XaKCT,Anti lysozyme antibody level,0,,0.0,UNCHECKED,37398656,
XaKCU,Anti cartilage antibody level,0,,0.0,UNCHECKED,37393582,
XaLCT,Tr antibody level,0,,0.0,UNCHECKED,37399271,
XaIbx,Mycoplasma pneumoniae antibody level,0,,0.0,UNCHECKED,37393122,
XaIrR,Campylobacter jejuni IgA antibody level,0,,0.0,UNCHECKED,37393022,
XaIvZ,Phlebovirus IgG level,0,,0.0,UNCHECKED,37399634,
XaIrS,Campylobacter jejuni IgG antibody level,0,,0.0,UNCHECKED,37393023,
XaIrT,Campylobacter jejuni IgM antibody level,0,,0.0,UNCHECKED,37393024,
XaIrU,Chlamydia pneumoniae IgA level,0,,0.0,UNCHECKED,37393025,
XaIrV,Chlamydia psittaci IgA level,0,,0.0,UNCHECKED,37399211,
XaIrW,Chlamydia trachomatis IgA level,0,,0.0,UNCHECKED,37393026,
XaIyn,Functional antibody studies,0,,0.0,UNCHECKED,37398384,
XaJnp,Pseudomonas antibody level,0,,0.0,UNCHECKED,37393056,
