sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer
25467,Mean ISOVF in posterior corona radiata on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25468,Mean ISOVF in posterior thalamic radiation on FA skeleton (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25469,Mean ISOVF in posterior thalamic radiation on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25470,Mean ISOVF in sagittal stratum on FA skeleton (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25471,Mean ISOVF in sagittal stratum on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25472,Mean ISOVF in external capsule on FA skeleton (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25473,Mean ISOVF in external capsule on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25474,Mean ISOVF in cingulum cingulate gyrus on FA skeleton (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25475,Mean ISOVF in cingulum cingulate gyrus on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25476,Mean ISOVF in cingulum hippocampus on FA skeleton (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25477,Mean ISOVF in cingulum hippocampus on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25478,Mean ISOVF in fornix cres+stria terminalis on FA skeleton (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25479,Mean ISOVF in fornix cres+stria terminalis on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25480,Mean ISOVF in superior longitudinal fasciculus on FA skeleton (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25481,Mean ISOVF in superior longitudinal fasciculus on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25482,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25483,Mean ISOVF in superior fronto-occipital fasciculus on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25484,Mean ISOVF in uncinate fasciculus on FA skeleton (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25485,Mean ISOVF in uncinate fasciculus on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25486,Mean ISOVF in tapetum on FA skeleton (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25487,Mean ISOVF in tapetum on FA skeleton (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25488,Weighted-mean FA in tract acoustic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25489,Weighted-mean FA in tract acoustic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25490,Weighted-mean FA in tract anterior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25491,Weighted-mean FA in tract anterior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25492,Weighted-mean FA in tract cingulate gyrus part of cingulum (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25493,Weighted-mean FA in tract cingulate gyrus part of cingulum (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25494,Weighted-mean FA in tract parahippocampal part of cingulum (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25495,Weighted-mean FA in tract parahippocampal part of cingulum (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25496,Weighted-mean FA in tract corticospinal tract (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25497,Weighted-mean FA in tract corticospinal tract (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25498,Weighted-mean FA in tract forceps major,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25499,Weighted-mean FA in tract forceps minor,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25500,Weighted-mean FA in tract inferior fronto-occipital fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25501,Weighted-mean FA in tract inferior fronto-occipital fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25502,Weighted-mean FA in tract inferior longitudinal fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25503,Weighted-mean FA in tract inferior longitudinal fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25504,Weighted-mean FA in tract middle cerebellar peduncle,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25505,Weighted-mean FA in tract medial lemniscus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25506,Weighted-mean FA in tract medial lemniscus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25507,Weighted-mean FA in tract posterior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25508,Weighted-mean FA in tract posterior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25509,Weighted-mean FA in tract superior longitudinal fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25510,Weighted-mean FA in tract superior longitudinal fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25511,Weighted-mean FA in tract superior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25512,Weighted-mean FA in tract superior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25513,Weighted-mean FA in tract uncinate fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25514,Weighted-mean FA in tract uncinate fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25515,Weighted-mean MD in tract acoustic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25516,Weighted-mean MD in tract acoustic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25517,Weighted-mean MD in tract anterior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25518,Weighted-mean MD in tract anterior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25519,Weighted-mean MD in tract cingulate gyrus part of cingulum (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25520,Weighted-mean MD in tract cingulate gyrus part of cingulum (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25521,Weighted-mean MD in tract parahippocampal part of cingulum (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25522,Weighted-mean MD in tract parahippocampal part of cingulum (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25523,Weighted-mean MD in tract corticospinal tract (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25524,Weighted-mean MD in tract corticospinal tract (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25525,Weighted-mean MD in tract forceps major,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25526,Weighted-mean MD in tract forceps minor,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25527,Weighted-mean MD in tract inferior fronto-occipital fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25528,Weighted-mean MD in tract inferior fronto-occipital fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25529,Weighted-mean MD in tract inferior longitudinal fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25530,Weighted-mean MD in tract inferior longitudinal fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25531,Weighted-mean MD in tract middle cerebellar peduncle,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25532,Weighted-mean MD in tract medial lemniscus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25533,Weighted-mean MD in tract medial lemniscus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25534,Weighted-mean MD in tract posterior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25535,Weighted-mean MD in tract posterior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25536,Weighted-mean MD in tract superior longitudinal fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25537,Weighted-mean MD in tract superior longitudinal fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25538,Weighted-mean MD in tract superior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25539,Weighted-mean MD in tract superior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25540,Weighted-mean MD in tract uncinate fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25541,Weighted-mean MD in tract uncinate fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25542,Weighted-mean MO in tract acoustic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25543,Weighted-mean MO in tract acoustic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25544,Weighted-mean MO in tract anterior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25545,Weighted-mean MO in tract anterior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25546,Weighted-mean MO in tract cingulate gyrus part of cingulum (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25547,Weighted-mean MO in tract cingulate gyrus part of cingulum (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25548,Weighted-mean MO in tract parahippocampal part of cingulum (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25549,Weighted-mean MO in tract parahippocampal part of cingulum (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25550,Weighted-mean MO in tract corticospinal tract (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25551,Weighted-mean MO in tract corticospinal tract (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25552,Weighted-mean MO in tract forceps major,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25553,Weighted-mean MO in tract forceps minor,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25554,Weighted-mean MO in tract inferior fronto-occipital fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25555,Weighted-mean MO in tract inferior fronto-occipital fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25556,Weighted-mean MO in tract inferior longitudinal fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25557,Weighted-mean MO in tract inferior longitudinal fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25558,Weighted-mean MO in tract middle cerebellar peduncle,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25559,Weighted-mean MO in tract medial lemniscus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25560,Weighted-mean MO in tract medial lemniscus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25561,Weighted-mean MO in tract posterior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25562,Weighted-mean MO in tract posterior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25563,Weighted-mean MO in tract superior longitudinal fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25564,Weighted-mean MO in tract superior longitudinal fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25565,Weighted-mean MO in tract superior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25566,Weighted-mean MO in tract superior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25567,Weighted-mean MO in tract uncinate fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25568,Weighted-mean MO in tract uncinate fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25569,Weighted-mean L1 in tract acoustic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25570,Weighted-mean L1 in tract acoustic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25571,Weighted-mean L1 in tract anterior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25572,Weighted-mean L1 in tract anterior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25573,Weighted-mean L1 in tract cingulate gyrus part of cingulum (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25574,Weighted-mean L1 in tract cingulate gyrus part of cingulum (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25575,Weighted-mean L1 in tract parahippocampal part of cingulum (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25576,Weighted-mean L1 in tract parahippocampal part of cingulum (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25577,Weighted-mean L1 in tract corticospinal tract (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25578,Weighted-mean L1 in tract corticospinal tract (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25579,Weighted-mean L1 in tract forceps major,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25580,Weighted-mean L1 in tract forceps minor,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25581,Weighted-mean L1 in tract inferior fronto-occipital fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25582,Weighted-mean L1 in tract inferior fronto-occipital fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25583,Weighted-mean L1 in tract inferior longitudinal fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25584,Weighted-mean L1 in tract inferior longitudinal fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25585,Weighted-mean L1 in tract middle cerebellar peduncle,38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25586,Weighted-mean L1 in tract medial lemniscus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25587,Weighted-mean L1 in tract medial lemniscus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25588,Weighted-mean L1 in tract posterior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25589,Weighted-mean L1 in tract posterior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25590,Weighted-mean L1 in tract superior longitudinal fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25591,Weighted-mean L1 in tract superior longitudinal fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25592,Weighted-mean L1 in tract superior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25593,Weighted-mean L1 in tract superior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25594,Weighted-mean L1 in tract uncinate fasciculus (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25595,Weighted-mean L1 in tract uncinate fasciculus (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25596,Weighted-mean L2 in tract acoustic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25597,Weighted-mean L2 in tract acoustic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25598,Weighted-mean L2 in tract anterior thalamic radiation (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25599,Weighted-mean L2 in tract anterior thalamic radiation (right),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
25600,Weighted-mean L2 in tract cingulate gyrus part of cingulum (left),38932,,0.00,UNCHECKED,UNREVIEWED,,0,9260,arbitrary unit,Unit,MAPS_TO_UNIT,,<athena>,1646635032000,
