sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:category_name,ADD_INFO:notes,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
30875,Triglycerides missing reason,5,Aliquot 4 used,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603275187008,4086158,VALUE,,Sofia,1603275158597
30782,LDL direct aliquot,4,4,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4227695,EVENT,,,1603269146157
30782,LDL direct aliquot,4,4,,491177,,Blood biochemistry processing,The aliquout used for the LDL direct assay.,0.49918848276138306,APPROVED,,0,4329038,EVENT,,,1603269146158
30603,Albumin correction level,0,None,,445770,,Blood biochemistry processing,The type of post-measurement correction applied to the Albumin assay result.,0.7811149954795837,IGNORED,Sofia,1603277763315,0,EVENT,,,1603703853191
30764,HDL cholesterol correction reason,2,No aliquot information,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603277417556,4077846,EVENT,,Sofia,1603272932443
30764,HDL cholesterol correction reason,2,No aliquot information,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603277417556,4011133,EVENT,,Sofia,1603273931554
30764,HDL cholesterol correction reason,2,No aliquot information,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603277417556,45880270,VALUE,,Sofia,1603277401325
30864,Total protein correction reason,0,Normal for assay type,,445289,,Blood biochemistry processing,The reason for applying a correction to the Total protein assay result.,0.6812993288040161,APPROVED,Sofia,1603277835316,4077846,EVENT,,Sofia,1603272969613
30864,Total protein correction reason,0,Normal for assay type,,445289,,Blood biochemistry processing,The reason for applying a correction to the Total protein assay result.,0.6812993288040161,APPROVED,Sofia,1603277835316,4230216,EVENT,,Sofia,1603274220492
30864,Total protein correction reason,0,Normal for assay type,,445289,,Blood biochemistry processing,The reason for applying a correction to the Total protein assay result.,0.6812993288040161,APPROVED,Sofia,1603277835316,45884153,VALUE,,Sofia,1603277813388
30804,Oestradiol correction reason,1,No tip information,,78535,,Blood biochemistry processing,The reason for applying a correction to the Oestradiol assay result.,0.511871337890625,APPROVED,Sofia,1603277721898,4077846,EVENT,,Sofia,1603272954271
30804,Oestradiol correction reason,1,No tip information,,78535,,Blood biochemistry processing,The reason for applying a correction to the Oestradiol assay result.,0.511871337890625,APPROVED,Sofia,1603277721898,1548195,EVENT,,Sofia,1603274105162
30804,Oestradiol correction reason,1,No tip information,,78535,,Blood biochemistry processing,The reason for applying a correction to the Oestradiol assay result.,0.511871337890625,APPROVED,Sofia,1603277721898,45880270,VALUE,,Sofia,1603277706061
30663,Direct bilirubin correction level,0,None,,413662,,Blood biochemistry processing,The type of post-measurement correction applied to the Direct bilirubin assay result.,0.7803518176078796,IGNORED,Sofia,1603277768732,0,EVENT,,,1603703853191
30875,Triglycerides missing reason,7,Analyser deemed result not reportable for reason other than above or below reportable range,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603275306194,44803923,EVENT,,Sofia,1603269323445
30875,Triglycerides missing reason,7,Analyser deemed result not reportable for reason other than above or below reportable range,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603275306194,45957223,EVENT,,Sofia,1603274235302
30875,Triglycerides missing reason,7,Analyser deemed result not reportable for reason other than above or below reportable range,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603275306194,46237952,VALUE,,Sofia,1603275293571
30783,LDL direct correction level,0,None,,486544,,Blood biochemistry processing,The type of post-measurement correction applied to the LDL direct assay result.,0.4329448938369751,IGNORED,Sofia,1603277770460,0,EVENT,,,1603703853191
30034,Haematocrit percentage acquisition route,0,Direct,,503451,,Blood count processing,Route whereby data for Haematocrit percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5125988721847534,APPROVED,,0,4151358,EVENT,,,1603269146163
30034,Haematocrit percentage acquisition route,0,Direct,,503451,,Blood count processing,Route whereby data for Haematocrit percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5125988721847534,APPROVED,,0,42531073,VALUE,,,1603269146163
30154,Eosinophill count acquisition route,1,Backup,,502543,,Blood count processing,Route whereby data for Eosinophill count was transferred from analyser device to UK Biobank core LIMS database.,0.5866649150848389,APPROVED,,0,4216098,EVENT,,,1603269146164
30154,Eosinophill count acquisition route,1,Backup,,502543,,Blood count processing,Route whereby data for Eosinophill count was transferred from analyser device to UK Biobank core LIMS database.,0.5866649150848389,APPROVED,,0,36307628,VALUE,,,1603269146164
30764,HDL cholesterol correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603280572511,4077846,EVENT,,Sofia,1603273030337
30764,HDL cholesterol correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603280572511,4011133,EVENT,,Sofia,1603273931554
30764,HDL cholesterol correction reason,3,Original log assay result more than 15 SDs below mean of log results in manual aliquots,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,APPROVED,Sofia,1603280572511,4129640,VALUE,,Sofia,1603280492193
30875,Triglycerides missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603278957462,44803923,EVENT,,Sofia,1603269573831
30875,Triglycerides missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603278957462,45957223,EVENT,,Sofia,1603274235302
30875,Triglycerides missing reason,8,Not reportable because dilution factor 0.9-0.99 or 1.01-1.1,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603278957462,4038832,VALUE,,Sofia,1603278898061
30804,Oestradiol correction reason,2,No aliquot information,,78535,,Blood biochemistry processing,The reason for applying a correction to the Oestradiol assay result.,0.511871337890625,APPROVED,Sofia,1603277419059,4077846,EVENT,,Sofia,1603272932443
30804,Oestradiol correction reason,2,No aliquot information,,78535,,Blood biochemistry processing,The reason for applying a correction to the Oestradiol assay result.,0.511871337890625,APPROVED,Sofia,1603277419059,1548195,EVENT,,Sofia,1603274105162
30804,Oestradiol correction reason,2,No aliquot information,,78535,,Blood biochemistry processing,The reason for applying a correction to the Oestradiol assay result.,0.511871337890625,APPROVED,Sofia,1603277419059,45880270,VALUE,,Sofia,1603277401325
30663,Direct bilirubin correction level,1,Date and aliquot correction,,413662,,Blood biochemistry processing,The type of post-measurement correction applied to the Direct bilirubin assay result.,0.7803518176078796,APPROVED,Sofia,1603275502471,4143923,EVENT,,Sofia,1603271731762
30663,Direct bilirubin correction level,1,Date and aliquot correction,,413662,,Blood biochemistry processing,The type of post-measurement correction applied to the Direct bilirubin assay result.,0.7803518176078796,APPROVED,Sofia,1603275502471,4184442,EVENT,,Sofia,1603273708321
30663,Direct bilirubin correction level,1,Date and aliquot correction,,413662,,Blood biochemistry processing,The type of post-measurement correction applied to the Direct bilirubin assay result.,0.7803518176078796,APPROVED,Sofia,1603275502471,4256607,VALUE,,Sofia,1603275433083
30663,Direct bilirubin correction level,1,Date and aliquot correction,,413662,,Blood biochemistry processing,The type of post-measurement correction applied to the Direct bilirubin assay result.,0.7803518176078796,APPROVED,Sofia,1603275502471,4227695,VALUE,,Sofia,1603275472508
30864,Total protein correction reason,1,No tip information,,445289,,Blood biochemistry processing,The reason for applying a correction to the Total protein assay result.,0.6812993288040161,APPROVED,Sofia,1603277724731,4077846,EVENT,,Sofia,1603272954271
30864,Total protein correction reason,1,No tip information,,445289,,Blood biochemistry processing,The reason for applying a correction to the Total protein assay result.,0.6812993288040161,APPROVED,Sofia,1603277724731,4230216,EVENT,,Sofia,1603274220492
30864,Total protein correction reason,1,No tip information,,445289,,Blood biochemistry processing,The reason for applying a correction to the Total protein assay result.,0.6812993288040161,APPROVED,Sofia,1603277724731,45880270,VALUE,,Sofia,1603277706061
30783,LDL direct correction level,1,Date and aliquot correction,,486544,,Blood biochemistry processing,The type of post-measurement correction applied to the LDL direct assay result.,0.4329448938369751,APPROVED,Sofia,1603275504906,4143923,EVENT,,Sofia,1603271731762
30783,LDL direct correction level,1,Date and aliquot correction,,486544,,Blood biochemistry processing,The type of post-measurement correction applied to the LDL direct assay result.,0.4329448938369751,APPROVED,Sofia,1603275504906,4329038,EVENT,,Sofia,1603274074128
30783,LDL direct correction level,1,Date and aliquot correction,,486544,,Blood biochemistry processing,The type of post-measurement correction applied to the LDL direct assay result.,0.4329448938369751,APPROVED,Sofia,1603275504906,4256607,VALUE,,Sofia,1603275433083
30783,LDL direct correction level,1,Date and aliquot correction,,486544,,Blood biochemistry processing,The type of post-measurement correction applied to the LDL direct assay result.,0.4329448938369751,APPROVED,Sofia,1603275504906,4227695,VALUE,,Sofia,1603275472508
30034,Haematocrit percentage acquisition route,1,Backup,,503451,,Blood count processing,Route whereby data for Haematocrit percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5125988721847534,APPROVED,,0,4151358,EVENT,,,1603269146164
30034,Haematocrit percentage acquisition route,1,Backup,,503451,,Blood count processing,Route whereby data for Haematocrit percentage was transferred from analyser device to UK Biobank core LIMS database.,0.5125988721847534,APPROVED,,0,36307628,VALUE,,,1603269146164
30875,Triglycerides missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603278975666,44803923,EVENT,,Sofia,1603269573831
30875,Triglycerides missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603278975666,45957223,EVENT,,Sofia,1603274235302
30875,Triglycerides missing reason,9,Not reportable because dilution factor <0.9 or >1.1,,24365,,Blood biochemistry processing,The reason that a Triglycerides assay result is missing.,0.7085838913917542,APPROVED,Sofia,1603278975666,4038832,VALUE,,Sofia,1603278898061
30154,Eosinophill count acquisition route,2,Archive,,502543,,Blood count processing,Route whereby data for Eosinophill count was transferred from analyser device to UK Biobank core LIMS database.,0.5866649150848389,APPROVED,,0,4216098,EVENT,,,1603269146164
30154,Eosinophill count acquisition route,2,Archive,,502543,,Blood count processing,Route whereby data for Eosinophill count was transferred from analyser device to UK Biobank core LIMS database.,0.5866649150848389,APPROVED,,0,36307628,VALUE,,,1603269146164
30764,HDL cholesterol correction reason,4,Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,UNCHECKED,,0,4077846,EVENT,,Sofia,1603273146592
30764,HDL cholesterol correction reason,4,Resurvey only: insufficient participants with aliquot dispensing machine data for aliquot correction,,445563,,Blood biochemistry processing,The reason for applying a correction to the HDL cholesterol assay result.,0.7826971411705017,UNCHECKED,,0,4011133,EVENT,,Sofia,1603273931554
