sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
41256;41258;41273,Reconstruction and repair of pharynx : repair of fistula,2865,,,0,,0.5825152397155760,UNCHECKED,,,4306567,VALUE,,,
41256;41258;41273,Biopsy of pharynx,288,,,0,,1.0,APPROVED,,,4037876,VALUE,,,
41256;41258;41273,Other operations on pharynx,289,,,4,,0.8247500061988830,UNCHECKED,,,4046828,VALUE,,,
41256;41258;41273,Other operations on pharynx : destruction of lesion,2891,,,6,,0.6037442088127140,UNCHECKED,,,2108810,VALUE,,,
41256;41258;41273,Other operations on pharynx : dilation,2892,,,0,,0.5654070973396300,UNCHECKED,,,4046828,VALUE,,,
41256;41258;41273,"Other operations on pharynx : division of adhesions, pharyngeal web",2893,,,0,,0.5070770382881170,UNCHECKED,,,4148223,VALUE,,,
41256;41258;41273,Other operations on pharynx : removal of foreign body,2894,,,0,,0.6394652128219600,UNCHECKED,,,2108811,VALUE,,,
41256;41258;41273,Incision of oesophagus,290,,,0,,1.0,APPROVED,,,4141444,VALUE,,,
41256;41258;41273,Incision of oesophagus : cardio(myo)tomy (with vagotomy),2901,,,0,,0.38488516211509700,UNCHECKED,,,4144705,VALUE,,,
41256;41258;41273,Oesophagectomy,291,,,0,,1.0,APPROVED,,,4187533,VALUE,,,
41256;41258;41273,Oesophagectomy : extirpation of lesion,2911,,,0,,0.5998031497001650,UNCHECKED,,,4187533,VALUE,,,
41256;41258;41273,Oesophagectomy : gastro-oesophagectomy (with anastomosis),2912,,,0,,0.45863455533981300,UNCHECKED,,,4068662,VALUE,,,
41256;41258;41273,Oesophagostomy and anastomosis,292,,,0,,0.7338228821754460,UNCHECKED,,,4264265,VALUE,,,
41256;41258;41273,Oesophagostomy and anastomosis : fistulization,2921,,,0,,0.5149648785591130,UNCHECKED,,,4264265,VALUE,,,
41256;41258;41273,Oesophagostomy and anastomosis : intrathoracic anastomosis,2922,,,0,,0.622822105884552,UNCHECKED,,,4165374,VALUE,,,
41256;41258;41273,Oesophagostomy and anastomosis : extrathoracic anastomosis,2923,,,0,,0.5962762236595150,UNCHECKED,,,4221409,VALUE,,,
41256;41258;41273,Oesophagostomy and anastomosis : artificial oesophagus,2928,,,0,,0.5787163376808170,UNCHECKED,,,4229584,VALUE,,,
41256;41258;41273,Plastic operation on oesophagus,293,,,0,,0.8841643333435060,UNCHECKED,,,4170058,VALUE,,,
41256;41258;41273,Oesophagoscopy,294,,,86,,1.0,APPROVED,,,4171183,VALUE,,,
41256;41258;41273,Oesophagoscopy : with biopsy,2941,,,10,,0.6942591667175290,UNCHECKED,,,4324694,VALUE,,,
41256;41258;41273,Oesophagoscopy : via abdomen,2942,,,0,,0.6075437664985660,UNCHECKED,,,4171183,VALUE,,,
41256;41258;41273,Intubation of oesophagus,295,,,0,,1.0,APPROVED,,,4024233,VALUE,,,
41256;41258;41273,Dilation of oesophagus,296,,,12,,1.0,APPROVED,,,4112340,VALUE,,,
41256;41258;41273,Operation upon varices of oesophagus,298,,,0,,0.6785120368003850,UNCHECKED,,,4170058,VALUE,,,
41256;41258;41273,"Operation upon varices of oesophagus : ligation, injection",2981,,,0,,0.5388147830963140,UNCHECKED,,,4284254,VALUE,,,
41256;41258;41273,Operation upon varices of oesophagus : injection of sclerosing agents,2982,,,0,,0.5991618633270260,UNCHECKED,,,4248272,VALUE,,,
41256;41258;41273,Other operations upon oesophagus,299,,,0,,0.7350412607192990,UNCHECKED,,,4170058,VALUE,,,
41256;41258;41273,Other operations upon oesophagus : removal of foreign body,2991,,,0,,0.6579872369766240,UNCHECKED,,,4123747,VALUE,,,
41256;41258;41273,Incision and puncture of heart,300,,,0,,0.7788416147232060,UNCHECKED,,,4244544,VALUE,,,
41256;41258;41273,Incision and puncture of heart : pericardiocentesis,3001,,,4,,0.5110881924629210,UNCHECKED,,,4244544,VALUE,,,
41256;41258;41273,Incision and puncture of heart : intracardiac injection cardiocentesis,3002,,,0,,0.5306517481803890,UNCHECKED,,,4284327,VALUE,,,
41256;41258;41273,Operations affecting myocardium,304,,,0,,0.6157944798469540,UNCHECKED,,,4323291,VALUE,,,
41256;41258;41273,Operations affecting myocardium : coronary endarterectomy,3041,,,0,,0.5153130292892460,UNCHECKED,,,4048438,VALUE,,,
41256;41258;41273,Operations affecting myocardium : revascularization (poudrage),3042,,,0,,0.5259507298469540,UNCHECKED,,,4170285,VALUE,,,
41256;41258;41273,Operations affecting myocardium : coronary anastomosis or graft,3043,,,0,,0.47257086634635900,UNCHECKED,,,4207804,VALUE,,,
41256;41258;41273,Operations affecting myocardium : coronary sympathectomy,3044,,,0,,0.3696163594722750,UNCHECKED,,,4249457,VALUE,,,
41256;41258;41273,Insertion of pace-maker,305,,,0,,0.5921514630317690,UNCHECKED,,,40487117,VALUE,,,
41256;41258;41273,Insertion of pace-maker : intravenous route,3051,,,0,,0.45045989751815800,UNCHECKED,,,4244395,VALUE,,,
41256;41258;41273,Insertion of pace-maker : implanted,3052,,,0,,0.4817723333835600,UNCHECKED,,,4262290,VALUE,,,
41256;41258;41273,Insertion of pace-maker : replacement,3053,,,0,,0.4975269138813020,UNCHECKED,,,4264116,VALUE,,,
41256;41258;41273,Insertion of pace-maker : replacement of implanted battery,3054,,,0,,0.5114572048187260,UNCHECKED,,,4051472,VALUE,,,
41256;41258;41273,"Catheter manipulations, not elsewhere classified",306,,,0,,0.5547850728034970,UNCHECKED,,,4304340,VALUE,,,
41256;41258;41273,"Catheter manipulations, not elsewhere classified : septostomy",3061,,,0,,0.4580104947090150,UNCHECKED,,,4304340,VALUE,,,
41256;41258;41273,"Catheter manipulations, not elsewhere classified : plugging ductus arteriosus",3062,,,0,,0.40355435013771100,UNCHECKED,,,4304340,VALUE,,,
41256;41258;41273,Operations on pericardium and epicardium,307,,,0,,0.7236578464508060,UNCHECKED,,,4268185,VALUE,,,
41256;41258;41273,Operations on pericardium and epicardium : pericardiectomy,3071,,,0,,0.526203989982605,UNCHECKED,,,4283823,VALUE,,,
41256;41258;41273,Operations on pericardium and epicardium : excision of lesion tissue (cyst),3072,,,0,,0.5126210451126100,UNCHECKED,,,4248715,VALUE,,,
41256;41258;41273,Operations on pericardium and epicardium : freeing of adhesions,3073,,,0,,0.6265241503715520,UNCHECKED,,,4309297,VALUE,,,
41256;41258;41273,Operations on pericardium and epicardium : pericardial irritation,3074,,,0,,0.4845051169395450,UNCHECKED,,,4268185,VALUE,,,
41256;41258;41273,"Other operations on heart, not elsewhere classified",309,,,0,,0.39627349376678500,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,"Other operations on heart, not elsewhere classified : catheter manipulation, not elsewhere classifie",3092,,,0,,0.44756218791008000,UNCHECKED,,,4304340,VALUE,,,
41256;41258;41273,"Other operations on heart, not elsewhere classified : DC shock",3093,,,0,,0.3123611509799960,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,"Other operations on heart, not elsewhere classified : cardiopulmonary bypass",3094,,,0,,0.5442743897438050,UNCHECKED,,,4272324,VALUE,,,
41256;41258;41273,"Other operations on heart, not elsewhere classified : repair of heart or pericardium",3095,,,0,,0.4462061822414400,UNCHECKED,,,4312084,VALUE,,,
41256;41258;41273,"Combined operations on open heart, not elsewhere classified",310,,,0,,0.374173641204834,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,"Combined operations on open heart, not elsewhere classified : total correction of Fallot's defect",3101,,,0,,0.45347148180007900,UNCHECKED,,,4019929,VALUE,,,
41256;41258;41273,Closed valvotomy,311,,,0,,0.8407392501831060,UNCHECKED,,,4017882,VALUE,,,
41256;41258;41273,Closed valvotomy : mitral valve,3111,,,0,,0.790147066116333,UNCHECKED,,,4271860,VALUE,,,
41256;41258;41273,Closed valvotomy : aortic valve,3112,,,0,,0.7598373293876650,UNCHECKED,,,4010256,VALUE,,,
41256;41258;41273,Closed valvotomy : tricuspid valve,3113,,,0,,0.8078716993331910,UNCHECKED,,,4043696,VALUE,,,
41256;41258;41273,Closed valvotomy : pulmonary valve,3114,,,0,,0.7817044258117680,UNCHECKED,,,4306306,VALUE,,,
41256;41258;41273,Closed valvotomy : multiple valves,3115,,,0,,0.5957030057907100,UNCHECKED,,,4271860,VALUE,,,
41256;41258;41273,Open valvotomy,312,,,0,,0.8162564039230350,UNCHECKED,,,4020086,VALUE,,,
41256;41258;41273,Open valvotomy : mitral valve,3121,,,0,,0.7271769642829900,UNCHECKED,,,4017881,VALUE,,,
41256;41258;41273,Open valvotomy : aortic valve,3122,,,0,,0.7485553026199340,UNCHECKED,,,4020520,VALUE,,,
41256;41258;41273,Open valvotomy : tricuspid valve,3123,,,0,,0.7825921773910520,UNCHECKED,,,4018572,VALUE,,,
41256;41258;41273,Open valvotomy : pulmonary valve,3124,,,0,,0.767005980014801,UNCHECKED,,,4020087,VALUE,,,
41256;41258;41273,Open valvotomy : multiple valves,3125,,,0,,0.5136061906814580,UNCHECKED,,,4017881,VALUE,,,
41256;41258;41273,Heart valve replacement,313,,,0,,1.0,APPROVED,,,4145119,VALUE,,,
41256;41258;41273,Heart valve replacement : mitral valve,3131,,,0,,0.671843409538269,UNCHECKED,,,4145119,VALUE,,,
41256;41258;41273,Heart valve replacement : aortic valve,3132,,,0,,0.6641981601715090,UNCHECKED,,,4095407,VALUE,,,
41256;41258;41273,Heart valve replacement : tricuspid valve,3133,,,0,,0.7101795673370360,UNCHECKED,,,4098191,VALUE,,,
41256;41258;41273,Heart valve replacement : pulmonary valve,3134,,,0,,0.7146918177604680,UNCHECKED,,,2107192,VALUE,,,
41256;41258;41273,Heart valve replacement : multiple valves,3135,,,0,,0.6190718412399290,UNCHECKED,,,4145119,VALUE,,,
41256;41258;41273,Other valvuloplasty,314,,,0,,0.846498429775238,UNCHECKED,,,4173644,VALUE,,,
41256;41258;41273,Other valvuloplasty : mitral valve,3141,,,0,,0.7500993013381960,UNCHECKED,,,4297236,VALUE,,,
41256;41258;41273,Other valvuloplasty : aortic valve,3142,,,0,,0.7632986903190610,UNCHECKED,,,4010257,VALUE,,,
41256;41258;41273,Other valvuloplasty : tricuspid valve,3143,,,0,,0.7778260111808780,UNCHECKED,,,2107174,VALUE,,,
41256;41258;41273,Other valvuloplasty : pulmonary valve,3144,,,0,,0.7827401161193850,UNCHECKED,,,4299720,VALUE,,,
41256;41258;41273,Other valvuloplasty : multiple valves,3145,,,0,,0.5623751282691960,UNCHECKED,,,4297236,VALUE,,,
41256;41258;41273,Operations on septum within heart cavity,315,,,0,,0.6417017579078670,UNCHECKED,,,4020382,VALUE,,,
41256;41258;41273,"Operations on septum within heart cavity : production of septal defect, septotomy",3151,,,0,,0.43437451124191300,UNCHECKED,,,4020382,VALUE,,,
41256;41258;41273,"Operations on septum within heart cavity : repair of septal defect, not elsewhere classified",3152,,,0,,0.4180889427661900,UNCHECKED,,,4265504,VALUE,,,
41256;41258;41273,Operations on septum within heart cavity : repair of septum with graft,3153,,,0,,0.5792304873466490,UNCHECKED,,,4183608,VALUE,,,
41256;41258;41273,Operations on septum within heart cavity : insertion of prosthesis,3154,,,0,,0.5123797655105590,UNCHECKED,,,4265504,VALUE,,,
41256;41258;41273,"Operations on heart walls, not elsewhere classified",317,,,0,,0.41595640778541600,UNCHECKED,,,4145258,VALUE,,,
41256;41258;41273,"Operations on heart walls, not elsewhere classified : excision of aneurysm or tumour",3171,,,0,,0.45911905169487,UNCHECKED,,,4197660,VALUE,,,
41256;41258;41273,"Operations on heart walls, not elsewhere classified : repair of coronary A-V fistula",3172,,,0,,0.4133492112159730,UNCHECKED,,,4337058,VALUE,,,
41256;41258;41273,"Operations on heart walls, not elsewhere classified : atrial appendectomy",3173,,,0,,0.23068135976791400,UNCHECKED,,,2726518,VALUE,,,
41256;41258;41273,Other operations on open heart,319,,,0,,0.74814373254776,UNCHECKED,,,4275564,VALUE,,,
41256;41258;41273,Other operations on open heart : cadaver heart transplant,3191,,,0,,0.6292350888252260,UNCHECKED,,,4336751,VALUE,,,
41256;41258;41273,Other operations on open heart : heart assist system,3192,,,0,,0.578870952129364,UNCHECKED,,,44790134,VALUE,,,
41256;41258;41273,Incision,320,,,0,,1.0,APPROVED,,,4147894,VALUE,,,
41256;41258;41273,Incision : embolectomy,3201,,,0,,0.5916878581047060,UNCHECKED,,,4215779,VALUE,,,
41256;41258;41273,Incision : endarterectomy,3202,,,0,,0.5632412433624270,UNCHECKED,,,4194238,VALUE,,,
41256;41258;41273,Repair of intra-thoracic aneurysm,321,,,0,,0.6812431216239930,UNCHECKED,,,4000088,VALUE,,,
41256;41258;41273,Repair of intra-thoracic aneurysm : excision,3211,,,0,,0.5356773734092710,UNCHECKED,,,4000088,VALUE,,,
41256;41258;41273,Repair of intra-thoracic aneurysm : repair,3212,,,0,,0.5590857863426210,UNCHECKED,,,4000088,VALUE,,,
41256;41258;41273,Repair of intra-thoracic aneurysm : wiring,3213,,,0,,0.5560054183006290,UNCHECKED,,,4231183,VALUE,,,
41256;41258;41273,Repair of intra-thoracic aneurysm : graft (venous),3214,,,0,,0.4972679018974300,UNCHECKED,,,2107737,VALUE,,,
41256;41258;41273,Repair of intra-thoracic aneurysm : prosthesis,3215,,,0,,0.5312744379043580,UNCHECKED,,,4000088,VALUE,,,
41256;41258;41273,"Clamp or band, ligature or division",322,,,3,,0.43178805708885200,UNCHECKED,,,4045658,VALUE,,,
41256;41258;41273,"Clamp or band, ligature or division : ductus arteriosus",3221,,,0,,0.5371909141540530,UNCHECKED,,,4047352,VALUE,,,
41256;41258;41273,"Clamp or band, ligature or division : pulmonary artery",3222,,,0,,0.5142168402671810,UNCHECKED,,,4143087,VALUE,,,
41256;41258;41273,Arterial anastomosis,323,,,0,,1.0,APPROVED,,,4048543,VALUE,,,
41256;41258;41273,Arterial anastomosis : systemic-pulmonary,3231,,,0,,0.6507420539855960,UNCHECKED,,,4308727,VALUE,,,
41256;41258;41273,Venous anastomosis,324,,,0,,0.8255450129508970,UNCHECKED,,,4119723,VALUE,,,
41256;41258;41273,Venous anastomosis : superior vena cava to pulmonary artery,3241,,,0,,0.8184350728988650,UNCHECKED,,,40482697,VALUE,,,
41256;41258;41273,Graft for repair of vessel,325,,,0,,0.6460756659507750,UNCHECKED,,,4068887,VALUE,,,
41256;41258;41273,Graft for repair of vessel : excision of coarctation,3251,,,0,,0.5068150162696840,UNCHECKED,,,4158900,VALUE,,,
41256;41258;41273,Graft for repair of vessel : aortic replacement,3252,,,0,,0.5223072171211240,UNCHECKED,,,2107600,VALUE,,,
41256;41258;41273,Other plastic repair of intra-thoracic vessel,326,,,0,,0.6627491116523740,UNCHECKED,,,2107737,VALUE,,,
41256;41258;41273,Other operations on intra-thoracic vessel,329,,,0,,0.5632945895195010,UNCHECKED,,,2107737,VALUE,,,
41256;41258;41273,Other operations on intra-thoracic vessel : aortography,3291,,,0,,0.4485395550727840,UNCHECKED,,,2107737,VALUE,,,
41256;41258;41273,Incision or puncture of chest wall,330,,,0,,0.7664815187454220,UNCHECKED,,,4273755,VALUE,,,
41256;41258;41273,"Incision or puncture of chest wall : thoracocentesis, not otherwise stated",3301,,,0,,0.41358131170272800,UNCHECKED,,,2100893,VALUE,,,
41256;41258;41273,"Incision or puncture of chest wall : aspiration (air, fluid)",3302,,,0,,0.4527289569377900,UNCHECKED,,,4273755,VALUE,,,
41256;41258;41273,Incision or puncture of chest wall : drainage of pleural cavity (empyema),3303,,,14,,0.5264075994491580,UNCHECKED,,,4031456,VALUE,,,
41256;41258;41273,Incision or puncture of chest wall : thoracoscopy,3304,,,0,,0.5486841201782230,UNCHECKED,,,4273755,VALUE,,,
41256;41258;41273,Incision or puncture of chest wall : therapeutic pneumothorax,3305,,,0,,0.634419858455658,UNCHECKED,,,4104537,VALUE,,,
41256;41258;41273,Resection of rib,331,,,0,,1.0,APPROVED,,,4127484,VALUE,,,
41256;41258;41273,Thoracoplasty,332,,,0,,0.798662006855011,UNCHECKED,,,4032130,VALUE,,,
41256;41258;41273,Thoracoplasty : phrenic avulsion,3321,,,0,,0.5792469382286070,UNCHECKED,,,4241231,VALUE,,,
41256;41258;41273,Thoracoplasty : plombage,3322,,,0,,0.44199663400650000,UNCHECKED,,,4301336,VALUE,,,
41256;41258;41273,Thoracoplasty : freeing of adhesions,3323,,,0,,0.5777286887168880,UNCHECKED,,,4098557,VALUE,,,
41256;41258;41273,Repair of chest wall,333,,,0,,1.0,APPROVED,,,4296622,VALUE,,,
41256;41258;41273,Repair of chest wall : haemostasis,3331,,,0,,0.5966640114784240,UNCHECKED,,,4296622,VALUE,,,
41256;41258;41273,Repair of chest wall : correction of pectus carinatus,3332,,,0,,0.5728270411491390,UNCHECKED,,,4296622,VALUE,,,
41256;41258;41273,"Operations on diaphragm, not elsewhere classified",334,,,0,,0.5407916903495790,UNCHECKED,,,4183274,VALUE,,,
41256;41258;41273,"Operations on diaphragm, not elsewhere classified : incision",3341,,,0,,0.4687751531600950,UNCHECKED,,,4183274,VALUE,,,
41256;41258;41273,"Operations on diaphragm, not elsewhere classified : excision of lesion",3342,,,0,,0.5062578320503240,UNCHECKED,,,43016628,VALUE,,,
41256;41258;41273,"Operations on diaphragm, not elsewhere classified : repair of diaphragm",3343,,,0,,0.5040464997291570,UNCHECKED,,,4287259,VALUE,,,
41256;41258;41273,Operations of mediastinum,335,,,0,,0.8119043707847600,UNCHECKED,,,4299725,VALUE,,,
41256;41258;41273,"Operations of mediastinum : mediastinoscopy, not otherwise specified",3351,,,0,,0.5845337510108950,UNCHECKED,,,2111289,VALUE,,,
41256;41258;41273,Operations of mediastinum : mediastinotomy,3352,,,0,,0.5498139262199400,UNCHECKED,,,4299725,VALUE,,,
41256;41258;41273,Operations of mediastinum : excision or destruction of lesion,3353,,,0,,0.6287195086479190,UNCHECKED,,,4103539,VALUE,,,
41256;41258;41273,Operations of mediastinum : biopsy,3354,,,0,,0.6236764192581180,UNCHECKED,,,4022907,VALUE,,,
41256;41258;41273,Operations upon pleura,336,,,0,,0.665014922618866,UNCHECKED,,,4181205,VALUE,,,
41256;41258;41273,Operations upon pleura : decortication (thoracic),3361,,,0,,0.44890421628952000,UNCHECKED,,,4074687,VALUE,,,
41256;41258;41273,Operations upon pleura : pleurodesis,3362,,,0,,0.5495665073394780,UNCHECKED,,,4114778,VALUE,,,
41256;41258;41273,Operations upon pleura : other pleurectomy,3364,,,8,,0.4962204396724700,UNCHECKED,,,4070581,VALUE,,,
41256;41258;41273,Repair of diaphragmatic hernia (thoracic approach),337,,,0,,0.8266605138778690,UNCHECKED,,,4217665,VALUE,,,
41256;41258;41273,Open reduction of fracture of rib or sternum,338,,,0,,0.789713442325592,UNCHECKED,,,2103400,VALUE,,,
41256;41258;41273,Other operation on chest,339,,,0,,0.6609287261962890,UNCHECKED,,,4299447,VALUE,,,
41256;41258;41273,Other operation on chest : biopsy,3391,,,0,,0.46269169449806200,UNCHECKED,,,4304406,VALUE,,,
41256;41258;41273,Other operation on chest : transthoracic spinal fusion,3392,,,0,,0.4880373179912570,UNCHECKED,,,46271391,VALUE,,,
41256;41258;41273,Other operation on chest : lung transplant,3397,,,0,,0.5041208267211910,UNCHECKED,,,4138959,VALUE,,,
41256;41258;41273,Bronchoscopy with biopsy,340,,,0,,1.0,APPROVED,,,4206027,VALUE,,,
41256;41258;41273,"Bronchoscopy, not elsewhere classified",341,,,38,,0.47946417331695600,APPROVED,,,4032404,VALUE,,,
41256;41258;41273,"Bronchoscopy, not elsewhere classified : aspiration",3411,,,0,,0.3783699870109560,UNCHECKED,,,4335466,VALUE,,,
41256;41258;41273,"Bronchoscopy, not elsewhere classified : catheterization",3412,,,0,,0.4090704917907720,UNCHECKED,,,4152802,VALUE,,,
41256;41258;41273,"Bronchoscopy, not elsewhere classified : removal of foreign body",3413,,,0,,0.5620971322059630,UNCHECKED,,,4202369,VALUE,,,
41256;41258;41273,Incision or puncture of lung,342,,,0,,0.7162171006202700,UNCHECKED,,,4163667,VALUE,,,
41256;41258;41273,Incision or puncture of lung : exploration,3421,,,0,,0.6265091896057130,UNCHECKED,,,4284123,VALUE,,,
41256;41258;41273,"Incision or puncture of lung : removal of foreign body, not elsewhere",3422,,,0,,0.5298168659210210,UNCHECKED,,,4176899,VALUE,,,
41256;41258;41273,Incision or puncture of lung : drainage of abscess,3423,,,0,,0.5891581177711490,UNCHECKED,,,4108316,VALUE,,,
41256;41258;41273,Incision or puncture of lung : puncture of lung,3424,,,0,,0.5348377227783200,UNCHECKED,,,4163667,VALUE,,,
