field_id,field_name,main_category_id,main_category_name,category_tree,type_concept_id
102750,Sushi intake,100101,Bread/pasta/rice yesterday,100101>100090>100089,32862
102760,Snackpot intake,100101,Bread/pasta/rice yesterday,100101>100090>100089,32862
102770,Couscous intake,100101,Bread/pasta/rice yesterday,100101>100090>100089,32862
102780,Other grain intake,100101,Bread/pasta/rice yesterday,100101>100090>100089,32862
20088,Types of spreads/sauces consumed,100110,Spreads/sauces/cooking oils yesterday,100110>100090>100089,32862
20090,Type of fat/oil used in cooking,100110,Spreads/sauces/cooking oils yesterday,100110>100090>100089,32862
103310,Spreads/sauces consumers,100110,Spreads/sauces/cooking oils yesterday,100110>100090>100089,32862
103980,No fat for cooking,100110,Spreads/sauces/cooking oils yesterday,100110>100090>100089,32862
104660,Added salt to food,100110,Spreads/sauces/cooking oils yesterday,100110>100090>100089,32862
20089,Type of meals eaten,100105,Meal type yesterday,100105>100090>100089,32862
20095,Size of white wine glass drunk,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
20096,Size of red wine glass drunk,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
20097,Size of rose wine glass drunk,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
100580,Alcohol consumed,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
100590,Red wine intake,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
100630,Rose wine intake,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
100670,White wine intake,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
100710,Beer/cider intake,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
100720,Fortified wine intake,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
100730,Spirits intake,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
100740,Other alcohol intake,100100,Alcoholic beverages yesterday,100100>100090>100089,32862
20105,Liquid used to make porridge,100102,Cereal yesterday,100102>100090>100089,32862
100760,Breakfast cereal consumed,100102,Cereal yesterday,100102>100090>100089,32862
100770,Porridge intake,100102,Cereal yesterday,100102>100090>100089,32862
100800,Muesli intake,100102,Cereal yesterday,100102>100090>100089,32862
100810,Oat crunch intake,100102,Cereal yesterday,100102>100090>100089,32862
100820,Sweetened cereal intake,100102,Cereal yesterday,100102>100090>100089,32862
100830,Plain cereal intake,100102,Cereal yesterday,100102>100090>100089,32862
100840,Bran cereal intake,100102,Cereal yesterday,100102>100090>100089,32862
100850,Whole-wheat cereal intake,100102,Cereal yesterday,100102>100090>100089,32862
100860,Other cereal intake,100102,Cereal yesterday,100102>100090>100089,32862
100880,Dried fruit added to cereal,100102,Cereal yesterday,100102>100090>100089,32862
100890,Milk added to cereal,100102,Cereal yesterday,100102>100090>100089,32862
100900,Intake of sugar added to cereal,100102,Cereal yesterday,100102>100090>100089,32862
100910,Intake of artificial sweetener added to cereal,100102,Cereal yesterday,100102>100090>100089,32862
20106,Type of yogurt eaten,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
20108,Ingredients in canned soup,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
20109,Ingredients in homemade soup,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
101970,Double crust pastry intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
101980,Single crust pastry intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
101990,Crumble intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102000,Pizza intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102010,Pancake intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102020,Scotch pancake intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102030,Yorkshire pudding intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102040,Indian snacks intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102050,Croissant intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102060,Danish pastry intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102070,Scone intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102080,Yogurt/ice-cream consumers,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102090,Yogurt intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102120,Ice-cream intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102130,Dessert consumers,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102140,Milk-based pudding intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102150,Other milk-based pudding intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102170,Soya dessert intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102180,Fruitcake intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102190,Cake intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102200,Doughnut intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102210,Sponge pudding intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102220,Cheesecake intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102230,Other dessert intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102250,Sweet snack consumers,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102260,Chocolate bar intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102270,White chocolate intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102280,Milk chocolate intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102290,Dark chocolate intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102300,Chocolate-covered raisin intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102310,Chocolate sweet intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102320,Diet sweets intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102330,Sweets intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102340,Chocolate-covered biscuits intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102350,Chocolate biscuits intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102360,Sweet biscuits intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102370,Cereal bar intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102380,Other sweets intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102400,Savoury snack consumers,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102410,Salted peanuts intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102420,Unsalted peanuts intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102430,Salted nuts intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102440,Unsalted nuts intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102450,Seeds intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102460,Crisp intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102470,Savoury biscuits intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102480,Cheesy biscuits intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102490,Olives intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102500,Other savoury snack intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102520,Soup consumers,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102530,Powdered/instant soup intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102540,Canned soup intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
102620,Homemade soup intake,100109,Soup/snacks/pastries yesterday,100109>100090>100089,32862
20129,Number of columns displayed in round,117,Pairs matching,117>116>100089,32862
20130,Number of rows displayed in round,117,Pairs matching,117>116>100089,32862
20131,Number of correct matches in round,117,Pairs matching,117>116>100089,32862
20132,Number of incorrect matches in round,117,Pairs matching,117>116>100089,32862
20133,Time to complete round,117,Pairs matching,117>116>100089,32862
20134,When pairs test completed,117,Pairs matching,117>116>100089,32862
20244,Pairs matching completion status,117,Pairs matching,117>116>100089,32862
20135,When fluid intelligence test completed,118,Fluid intelligence / reasoning,118>116>100089,32862
20165,FI1 : numeric addition test,118,Fluid intelligence / reasoning,118>116>100089,32862
20167,FI2 : identify largest number,118,Fluid intelligence / reasoning,118>116>100089,32862
20169,FI3 : word interpolation,118,Fluid intelligence / reasoning,118>116>100089,32862
20171,FI4 : positional arithmetic,118,Fluid intelligence / reasoning,118>116>100089,32862
20173,FI5 : family relationship calculation,118,Fluid intelligence / reasoning,118>116>100089,32862
20175,FI6 : conditional arithmetic,118,Fluid intelligence / reasoning,118>116>100089,32862
20177,FI7 : synonym,118,Fluid intelligence / reasoning,118>116>100089,32862
20179,FI8 : chained arithmetic,118,Fluid intelligence / reasoning,118>116>100089,32862
20181,FI9 : concept interpolation,118,Fluid intelligence / reasoning,118>116>100089,32862
20183,FI10 : arithmetic sequence recognition,118,Fluid intelligence / reasoning,118>116>100089,32862
20185,FI11 : antonym,118,Fluid intelligence / reasoning,118>116>100089,32862
20187,FI12 : square sequence recognition,118,Fluid intelligence / reasoning,118>116>100089,32862
20189,FI13 : subset inclusion logic,118,Fluid intelligence / reasoning,118>116>100089,32862
20191,Fluid intelligence score,118,Fluid intelligence / reasoning,118>116>100089,32862
20192,Number of fluid intelligence questions attempted within time limit,118,Fluid intelligence / reasoning,118>116>100089,32862
20193,FI14 : alphanumeric substitution,118,Fluid intelligence / reasoning,118>116>100089,32862
20242,Fluid intelligence completion status,118,Fluid intelligence / reasoning,118>116>100089,32862
20136,When trail making test completed,121,Trail making,121>116>100089,32862
20147,Errors before selecting correct item in numeric path (trail #1),121,Trail making,121>116>100089,32862
20148,Errors before selecting correct item in alphanumeric path (trail #2),121,Trail making,121>116>100089,32862
20149,Interval between previous point and current one in numeric path (trail #1),121,Trail making,121>116>100089,32862
20155,Interval between previous point and current one in alphanumeric path (trail #2),121,Trail making,121>116>100089,32862
20156,Duration to complete numeric path (trail #1),121,Trail making,121>116>100089,32862
20157,Duration to complete alphanumeric path (trail #2),121,Trail making,121>116>100089,32862
20246,Trail making completion status,121,Trail making,121>116>100089,32862
20247,Total errors traversing numeric path (trail #1),121,Trail making,121>116>100089,32862
20248,Total errors traversing alphanumeric path (trail #2),121,Trail making,121>116>100089,32862
20137,When symbol digit substitution test completed,122,Symbol digit substitution,122>116>100089,32862
20159,Number of symbol digit matches made correctly,122,Symbol digit substitution,122>116>100089,32862
20195,Number of symbol digit matches attempted,122,Symbol digit substitution,122>116>100089,32862
20196,First code array presented,122,Symbol digit substitution,122>116>100089,32862
20198,Test array presented,122,Symbol digit substitution,122>116>100089,32862
20200,Values wanted,122,Symbol digit substitution,122>116>100089,32862
20229,Values entered,122,Symbol digit substitution,122>116>100089,32862
20230,Duration to entering value,122,Symbol digit substitution,122>116>100089,32862
20245,Symbol digit completion status,122,Symbol digit substitution,122>116>100089,32862
20138,When numeric memory test completed,120,Numeric memory,120>116>100089,32862
20240,Maximum digits remembered correctly,120,Numeric memory,120>116>100089,32862
20140,When device described,116,Cognitive function online,116>100089,32862
22017,"Invitation to complete online cognitive function questionnaire, date sent",116,Cognitive function online,116>100089,32862
